nodeID,name,longitude,latitude,nodeCode
1,Beogradska oblast,20.426398118556044,44.66017593220286,RS110
2,Zapadnobačka oblast,19.224193266003127,45.71594222942245,RS121
3,Južnobanatska oblast,20.984141039728815,45.008221941884905,RS122
4,Južnobačka oblast,19.746457310360135,45.40654417612578,RS123
5,Severnobanatska oblast,20.17785220270287,45.918768265447724,RS124
6,Severnobačka oblast,19.645670938811687,45.93049819320336,RS125
7,Srednjobanatska oblast,20.52558391999786,45.44802599259314,RS126
8,Sremska oblast,19.717299825144494,44.98182688773796,RS127
9,Zlatiborska oblast,19.801944984056604,43.6150443680338,RS211
10,Kolubarska oblast,19.963213867008157,44.3231882894125,RS212
11,Mačvanska oblast,19.522110652957632,44.55630527230279,RS213
12,Moravička oblast,20.305737271820256,43.816076470483424,RS214
13,Pomoravska oblast,21.347226362087355,43.98946214709485,RS215
14,Rasinska oblast,21.15697965138786,43.492272074374036,RS216
15,Raška oblast,20.554444808316028,43.36206070937783,RS217
16,Šumadijska oblast,20.764522631658302,44.12334397399098,RS218
17,Borska oblast,22.247687434802085,44.30037552285848,RS221
18,Braničevska oblast,21.52299948786848,44.479498932796915,RS222
19,Zaječarska oblast,22.17742974487791,43.75681244240698,RS223
20,Jablanička oblast,21.942537039761344,42.91240433089701,RS224
21,Nišavska oblast,21.864903168175843,43.42617284081085,RS225
22,Pirotska oblast,22.595223887195935,43.14985753171299,RS226
23,Podunavska oblast,20.964298199838396,44.460212037183624,RS227
24,Pčinjska oblast,22.058084617300533,42.52342169251339,RS228
25,Toplička oblast,21.39510575272818,43.1331616065323,RS229
